_id,box_color,filter_color,id_product,is_restaurant,min_quantity,mrp,mycart,offer,realization,selling_price,size,size_measuring_unit,sku,stock,tax,p__id,p_actual_price,p_article_no,p_brand,p_category1,p_category1_id,p_category2,p_category2_id,p_category3,p_category3_id,p_description,p_id_category,p_mrp,p_name,p_pic,p_selling_price,p_spec,p_tags,p_wishlist
2116956,,,58086,0,1,30,0,,22.85,22.5,200 ML,,1005941,39,5,58086,0,800007053,SUNFEAST WONDERZ,Branded Foods,92,Biscuits,99,HEALTHY & DIGESTIVE BISCUITS,106,WONDERZ MILK VANILLA,106,0,WONDERZ MILK VANILLA,"[{'_id': '77459', 'pic': 'uploads/product/210786.jpg', 'pic_thumb': ''}, {'_id': '80225', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}, {'_id': '83407', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}, {'_id': '86589', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}, {'_id': '89771', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202506', 'specification': 'Description', 'value': 'WONDERZ MILK VANILLA'}]",WONDERZ MILK VANILLA,0
2117308,,,56813,0,1,99,0,,70.71,99.0,400 GM,,1000743,39,12,56813,0,800006872,DELMONTE,Branded Foods,92,Sauces & Ketchup,182,SAUCES,185,PIZZA & PASTA SAUCE,185,0,PIZZA & PASTA SAUCE,"[{'_id': '72477', 'pic': 'uploads/product/delmontee_pizza_&_pasta_sauce_nw.jpg', 'pic_thumb': ''}, {'_id': '78814', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}, {'_id': '81996', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}, {'_id': '85178', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}, {'_id': '88360', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203818', 'specification': 'Description', 'value': 'PIZZA & PASTA SAUCE'}]",PIZZA & PASTA SAUCE,0
2117417,,,58113,0,1,140,0,,94.92,140.0,180 GM,,1005970,38,18,58113,0,800007053,KISSES,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,MILK CHOCOLATE,132,0,MILK CHOCOLATE,"[{'_id': '77427', 'pic': 'uploads/product/210338.png', 'pic_thumb': ''}, {'_id': '80545', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}, {'_id': '83727', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}, {'_id': '86909', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}, {'_id': '90091', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203075', 'specification': 'Description', 'value': 'MILK CHOCOLATE'}]",MILK CHOCOLATE,0
2116880,,,55592,0,1,15,0,,8.9,15.0,10 GM,,1004806,38,18,55592,0,800007054,KEYA,Branded Foods,92,Ready to eat & cook,174,SOUPS,742,MIXED VEGETABLE SOUP,742,0,MIXED VEGETABLE SOUP,"[{'_id': '74459', 'pic': 'uploads/product/15167.jpg', 'pic_thumb': ''}, {'_id': '80920', 'pic': 'uploads/product/15167.jpg', 'pic_thumb': ''}, {'_id': '84102', 'pic': 'uploads/product/15167.jpg', 'pic_thumb': ''}, {'_id': '87284', 'pic': 'uploads/product/15167.jpg', 'pic_thumb': ''}, {'_id': '90466', 'pic': 'uploads/product/15167.jpg', 'pic_thumb': ''}]",0,"[{'_id': '364572', 'specification': 'About', 'value': '0'}, {'_id': '1203676', 'specification': 'Description', 'value': 'MIXED VEGETABLE SOUP'}]",MIXED VEGETABLE SOUP,0
2127336,,,61741,0,1,99,0,,66,99.0,250 GM,,2127162,38,5,61741,0,800009264,NECTWORKS,Branded Foods,92,Jams & Spreads,146,JAM & EXTRACT,909,,909,0,Honey 250 Gm,"[{'_id': '92991', 'pic': 'uploads/product/213624.jpg', 'pic_thumb': ''}, {'_id': '93034', 'pic': 'uploads/product/213624.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203461', 'specification': 'Description', 'value': ''}]",Jam & Extract,0
2117818,,,53297,0,1,25,0,,16.31,25.0,75 GM,,1001440,38,18,53297,0,800007054,UNIBIC,Branded Foods,92,Biscuits,99,COOKIES,101,PISTA BADAM COOKIES,101,0,PISTA BADAM COOKIES,"[{'_id': '95572', 'pic': 'uploads/product/1001440_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231045', 'specification': 'Description', 'value': 'PISTA BADAM COOKIES'}, {'_id': '1231046', 'specification': 'About', 'value': 'As nutritious as tasty, every bite of this cookie makes any moment an occasion to cherish.'}]",PISTA BADAM COOKIES,0
2117200,,,58101,0,1,70,0,,52.97,70.0,60 GM,,1005956,38,18,58101,0,800007053,CADBURY,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,SILK ROAST ALMOND,132,0,SILK ROAST ALMOND,"[{'_id': '77417', 'pic': 'uploads/product/206578.jpg', 'pic_thumb': ''}, {'_id': '79965', 'pic': 'uploads/product/crunchy_muesli_jar.jpg', 'pic_thumb': ''}, {'_id': '83147', 'pic': 'uploads/product/crunchy_muesli_jar.jpg', 'pic_thumb': ''}, {'_id': '86329', 'pic': 'uploads/product/crunchy_muesli_jar.jpg', 'pic_thumb': ''}, {'_id': '89511', 'pic': 'uploads/product/crunchy_muesli_jar.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231391', 'specification': 'Description', 'value': 'SILK ROAST ALMOND'}, {'_id': '1231392', 'specification': 'About', 'value': ""The finest ground cocoa, rich creamy texture along with the mouth-feel of the smooth chocolate drape - all these melt perfectly to conjure up the delectable 'Silk' experience.""}]",SILK ROAST ALMOND,0
2119385,,,60165,0,1,70,0,,46.65,70.0,150 GM,,2113361,37,12,60165,0,800007688,HALDIRAMS,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,HALDIRAMS DRY FRUIT MIX 150GM,913,0,HALDIRAMS DRY FRUIT MIX 150GM,"[{'_id': '91292', 'pic': 'uploads/product/212561.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1204198', 'specification': 'Description', 'value': 'HALDIRAMS DRY FRUIT MIX 150GM'}]","SNACKS, SAVOURIES",0
2117091,,,58120,0,1,50,0,,29.66,50.0,60 GM,,1005978,37,18,58120,0,800007053,FLAT TUMMIES,Branded Foods,92,Chocolates & Sweets,129,TOFFEE & CANDY,135,COFFEE MELTS MILLET COOKIES,135,0,COFFEE MELTS MILLET COOKIES,"[{'_id': '77451', 'pic': 'uploads/product/210693.jpg', 'pic_thumb': ''}, {'_id': '80552', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}, {'_id': '83734', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}, {'_id': '86916', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}, {'_id': '90098', 'pic': 'uploads/product/210224.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203083', 'specification': 'Description', 'value': 'COFFEE MELTS MILLET COOKIES'}]",COFFEE MELTS MILLET COOKIES,0
2116889,,,58967,0,1,20,0,,14.29,20.0,50 GM,,2009761,37,5,58967,0,800006490,DAADIS,Branded Foods,92,Veg Snacks,187,KHAKARA,192,PANIPURI MOB KHAKHRA,192,0,PANIPURI MOB KHAKHRA,"[{'_id': '78093', 'pic': 'uploads/product/211980.jpg', 'pic_thumb': ''}, {'_id': '81275', 'pic': 'uploads/product/211980.jpg', 'pic_thumb': ''}, {'_id': '84457', 'pic': 'uploads/product/211980.jpg', 'pic_thumb': ''}, {'_id': '87639', 'pic': 'uploads/product/211980.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231917', 'specification': 'Description', 'value': 'PANIPURI MOB KHAKHRA'}, {'_id': '1231918', 'specification': 'About', 'value': 'Pani Puri Khakhra! Now serving you in a healthy form. Something to really look forward to, it could be your best accompaniment at all times. Easy to carry!'}]",PANIPURI MOB KHAKHRA,0
2116895,,,52571,0,1,20,0,,15.34,20.0,92 GM,,1000539,37,18,52571,0,800007045,BRITANNIA,Branded Foods,92,Biscuits,99,HEALTHY & DIGESTIVE BISCUITS,106,NUTRI CHOICE DIGESTIVE,106,0,NUTRI CHOICE DIGESTIVE,"[{'_id': '95486', 'pic': 'uploads/product/1000539_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231097', 'specification': 'Description', 'value': 'NUTRI CHOICE DIGESTIVE'}, {'_id': '1231098', 'specification': 'About', 'value': 'NutriChoice Digestive Biscuits are packed with the goodness of whole wheat and fibre. A biscuit that’s not only healthy but tasty as well.'}]",NUTRI CHOICE DIGESTIVE,0
2117177,,,52858,0,1,65,0,,53.18,65.0,250 GM,,1000873,37,5,52858,0,800007053,HALDIRAMS,Branded Foods,92,Veg Snacks,187,INDIAN SWEETS,627,SOAN PAPDI,627,0,SOAN PAPDI,"[{'_id': '65118', 'pic': 'uploads/product/864.jpg', 'pic_thumb': ''}, {'_id': '80065', 'pic': 'uploads/product/856.jpg', 'pic_thumb': ''}, {'_id': '83247', 'pic': 'uploads/product/856.jpg', 'pic_thumb': ''}, {'_id': '86429', 'pic': 'uploads/product/856.jpg', 'pic_thumb': ''}, {'_id': '89611', 'pic': 'uploads/product/856.jpg', 'pic_thumb': ''}]",0,"[{'_id': '272625', 'specification': 'Ingredients', 'value': 'Sugar, Refined Palmolein Oil, Wheat Flour, Chick Peas Flour, Almond, Pistachio & Cardamomcontains Almond, Pistachio & Gluten May Contain Other Tree Nuts & Milk.'}, {'_id': '272626', 'specification': 'Ingredients', 'value': 'Sugar, Refined Palmolein Oil, Wheat Flour, Chick Peas Flour, Almond, Pistachio & Cardamomcontains Almond, Pistachio & Gluten May Contain Other Tree Nuts & Milk.'}, {'_id': '363500', 'specification': 'About', 'value': 'Traditional Indian Flakey Sweet Made Of Gram And Mixed With Dry Fruit.'}, {'_id': '1204017', 'specification': 'Description', 'value': 'SOAN PAPDI'}]",SOAN PAPDI,0
2293010,,,63180,0,1,145,0,,94.77,145.0,90 GM,,2292990,37,5,63180,0,800010703,NAMDHARI,Branded Foods,92,Canned Foods,122,CANNED FOOD,907,"Lover of Cheese? Try our Cheese Onion Makhana! The perfect mix of cheese, onion and spices makes it a perfect snack which is healthy & tasty",907,0,CHEESE ONION MAKHANA 90G,"[{'_id': '96760', 'pic': 'uploads/product/nf_makhana_cheese_&_onion.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1208657', 'specification': 'Description', 'value': 'Lover of Cheese? Try our Cheese Onion Makhana! The perfect mix of cheese, onion and spices makes it a perfect snack which is healthy & tasty'}]",CHEESE ONION MAKHANA ,0
2116919,,,52983,0,1,20,0,,16.23,20.0,79 GM,,1001035,37,12,52983,0,800007054,MAGGI,Branded Foods,92,Noodles & Pasta,153,INSTANT NOODLES,156,VEG ATTA MAGICAL NOODLES,156,0,VEG ATTA MAGICAL NOODLES,"[{'_id': '65261', 'pic': 'uploads/product/1026.jpg', 'pic_thumb': ''}, {'_id': '81095', 'pic': 'uploads/product/1026.jpg', 'pic_thumb': ''}, {'_id': '84277', 'pic': 'uploads/product/1026.jpg', 'pic_thumb': ''}, {'_id': '87459', 'pic': 'uploads/product/1026.jpg', 'pic_thumb': ''}, {'_id': '90641', 'pic': 'uploads/product/1026.jpg', 'pic_thumb': ''}]",0,"[{'_id': '273267', 'specification': 'Ingredients', 'value': 'Noodles: Atta (84.2%), Edible vegetable oil, Salt, Mineral (Potassium chloride) and Guar gum. Masala TASTEMAKERÂ® with garnishing: Sugar, Onion (12.7%), Noodle powder (Wheat flour, Edible vegetable oil, Salt, Wheat gluten, Mineral (Calcium carbonate) and '}, {'_id': '273268', 'specification': 'Ingredients', 'value': 'Noodles: Atta (84.2%), Edible vegetable oil, Salt, Mineral (Potassium chloride) and Guar gum. Masala TASTEMAKERÂ® with garnishing: Sugar, Onion (12.7%), Noodle powder (Wheat flour, Edible vegetable oil, Salt, Wheat gluten, Mineral (Calcium carbonate) and '}, {'_id': '1231619', 'specification': 'Description', 'value': 'VEG ATTA MAGICAL NOODLES'}, {'_id': '1231620', 'specification': 'About', 'value': 'Your favorite MAGGI noodles now loaded with goodness of whole wheat flour. An all-new Masala taste made using 20 Spice & herbs.\r\nA source of Iron and Fiber, MAGGI Nutri-licious Masala Veg Atta Noodles is nutritious and delicious.'}]",VEG ATTA MAGICAL NOODLES,0
2117445,,,56581,0,1,150,0,,101.69,150.0,100 GM,,1005464,36,18,56581,0,800007053,M& M,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,CANDY MILK CHOCOLATE POUCH,132,0,CANDY MILK CHOCOLATE POUCH,"[{'_id': '72434', 'pic': 'uploads/product/m&_m_candy_milk_new.jpg', 'pic_thumb': ''}, {'_id': '79847', 'pic': 'uploads/product/m&_m_candy_milk_new.jpg', 'pic_thumb': ''}, {'_id': '83029', 'pic': 'uploads/product/m&_m_candy_milk_new.jpg', 'pic_thumb': ''}, {'_id': '86211', 'pic': 'uploads/product/m&_m_candy_milk_new.jpg', 'pic_thumb': ''}, {'_id': '89393', 'pic': 'uploads/product/m&_m_candy_milk_new.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202968', 'specification': 'Description', 'value': 'CANDY MILK CHOCOLATE POUCH'}]",CANDY MILK CHOCOLATE POUCH,0
2130890,,,62221,0,1,70,0,,44.5,70.0,40GM,,2129434,36,18,62221,0,800010980,VOCHELLE,Deals,1012,Deals,1013,Deals,1014,Hazelnuts 40G,1014,0,Hazelnuts 40G,"[{'_id': '97258', 'pic': 'uploads/product/204962_224.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1252117', 'specification': 'Description', 'value': 'Hazelnuts 40G'}]",VOCHELLE,0
2117498,,,58471,0,1,190,0,,126.67,190.0,400 GM,,1006409,36,5,58471,0,800007053,BY NATURE,Branded Foods,92,Breakfast Cereals,116,OATS,120,STEEL CUT OATS,120,0,STEEL CUT OATS,"[{'_id': '77388', 'pic': 'uploads/product/210065.jpg', 'pic_thumb': ''}, {'_id': '80786', 'pic': 'uploads/product/203279.jpg', 'pic_thumb': ''}, {'_id': '83968', 'pic': 'uploads/product/203279.jpg', 'pic_thumb': ''}, {'_id': '87150', 'pic': 'uploads/product/203279.jpg', 'pic_thumb': ''}, {'_id': '90332', 'pic': 'uploads/product/203279.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231271', 'specification': 'Description', 'value': 'STEEL CUT OATS'}, {'_id': '1231272', 'specification': 'About', 'value': 'Made from 100 percent whole grain, which is rich source of dietary fibre.\r\nHelps reduce cholesterol and regulate weight.\r\nGood source of protein.\r\nLow in carbohydrates gluten free.'}]",STEEL CUT OATS,0
2274990,,,62880,0,1,70,0,,41.53,70.0,250 GM,,2273026,36,18,62880,0,800010403,ADUKALE,Branded Foods,92,Ready to eat & cook,174,READY TO COOK & EAT,911,ADUKALE INSTANT ONION TOMATO UPMA MIX 250G,911,0,ADUKALE INSTANT ONION TOMATO UPMA MIX 250G,"[{'_id': '97125', 'pic': 'uploads/product/214922.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1235869', 'specification': 'Description', 'value': 'ADUKALE INSTANT ONION TOMATO UPMA MIX 250G'}, {'_id': '1235870', 'specification': 'About', 'value': 'Upma or Uppittu is a common South Indian breakfast dish cooked as a thick porridge. Onion Tomato Upma is a version of upma prepared in Karnataka which uses onions and tomatoes.'}]",ADUKALE INSTANT ONION TOMATO UPMA MIX 250G,0
2116991,,,52686,0,1,35,0,,23.44,35.0,60 GM,,1000674,36,12,52686,0,800006981,CORNITOS,Branded Foods,92,Veg Snacks,187,NACHOS,194,NACHOS TIKKA MASALA,194,0,NACHOS TIKKA MASALA,"[{'_id': '64933', 'pic': 'uploads/product/666.jpg', 'pic_thumb': ''}, {'_id': '79230', 'pic': 'uploads/product/203388.jpg', 'pic_thumb': ''}, {'_id': '82412', 'pic': 'uploads/product/203388.jpg', 'pic_thumb': ''}, {'_id': '85594', 'pic': 'uploads/product/203388.jpg', 'pic_thumb': ''}, {'_id': '88776', 'pic': 'uploads/product/203388.jpg', 'pic_thumb': ''}]",0,"[{'_id': '271767', 'specification': 'Ingredients', 'value': 'Corn (7%), Edible Vegetable Oil, Salt, Spices and Extracts, Maltodextrin, Sugar, Fruits & Vegetable Powders, Hydrolyzed Vegetable Protein, Food Acids (E33, E334), Anti-caking Agent (E551), Gum Arabic, Flavor Enhancer (E627, E631).'}, {'_id': '1231835', 'specification': 'Description', 'value': 'NACHOS TIKKA MASALA'}, {'_id': '1231836', 'specification': 'About', 'value': ' Crisps are prepared from corn and are cooked in healthier oil, which kills your hunger with no making you fat. It has zero Trans fat and cholesterol making it a healthier snack for you which you can munch any time of the day you similar.'}]",NACHOS TIKKA MASALA,0
2300895,,,63443,0,1,320,0,,224,256.0,510 GM,,2300815,36,12,63443,0,800010898,MYFITNESS,Branded Foods,92,Jams & Spreads,146,JAM & EXTRACT,909,Myfitness Peanut  Butter Crunchy 510 Gm,909,0,Myfitness Peanut  Butter Crunchy 510 Gm,[],0,"[{'_id': '1249233', 'specification': 'Description', 'value': 'Myfitness Peanut  Butter Crunchy 510 Gm'}]",Myfitness Peanut  Butter Crunchy 510 Gm,0
2119157,,,59937,0,1,25,0,,19.42,25.0,70 GM,,2113133,35,12,59937,0,800007460,SUNFEAST,Branded Foods,92,Noodles & Pasta,153,NOODLES & PASTA,910,SUNFEAST TRICOLOUR PASTA MASALA 70G,910,0,SUNFEAST TRICOLOUR PASTA MASALA 70G,"[{'_id': '91064', 'pic': 'uploads/product/206023.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203519', 'specification': 'Description', 'value': 'SUNFEAST TRICOLOUR PASTA MASALA 70G'}]","NOODLES, PASTA",0
2117774,,,58150,0,1,80,0,,60.68,80.0,200 GM,,1006013,35,18,58150,0,800007053,NANDINI,Branded Foods,92,Ready to eat & cook,174,READY MIX,177,GULAB JAMOON MIX,177,0,GULAB JAMOON MIX,"[{'_id': '77454', 'pic': 'uploads/product/211115.jpg', 'pic_thumb': ''}, {'_id': '80438', 'pic': 'uploads/product/210732.jpg', 'pic_thumb': ''}, {'_id': '83620', 'pic': 'uploads/product/210732.jpg', 'pic_thumb': ''}, {'_id': '86802', 'pic': 'uploads/product/210732.jpg', 'pic_thumb': ''}, {'_id': '89984', 'pic': 'uploads/product/210732.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203700', 'specification': 'Description', 'value': 'GULAB JAMOON MIX'}]",GULAB JAMOON MIX,0
2275147,,,63037,0,1,75,0,,47.6695,67.0,30 GM,,2273183,35,18,63037,0,800010560,MONSOON HARVEST,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,MONSOON HARVEST NUTS & SEEDS BAR-CRANBERRY ALMOND 30G,908,0,MONSOON HARVEST NUTS & SEEDS BAR-CRANBERRY ALMOND 30G,"[{'_id': '97134', 'pic': 'uploads/product/215132.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236115', 'specification': 'Description', 'value': 'MONSOON HARVEST NUTS & SEEDS BAR-CRANBERRY ALMOND 30G'}, {'_id': '1236116', 'specification': 'About', 'value': 'These are an all natural highly nutritious bars made of whole nuts, seeds & cranberries. These bars are a good source of fiber, High in protein, Gluten free, Vegan friendly, Have zero trans fat.\r\n\r\n\r\n\r\n'}]",MONSOON HARVEST NUTS & SEEDS BAR-CRANBERRY ALMOND 30G,0
2124687,,,60763,0,1,125,0,,83.71,125.0,200 GM,,2121191,35,12,60763,0,800008286,CORNITOS,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,Premium Sunflower Seeds 200G,913,0,Premium Sunflower Seeds 200G,"[{'_id': '91954', 'pic': 'uploads/product/212759.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231969', 'specification': 'Description', 'value': 'Premium Sunflower Seeds 200G'}, {'_id': '1231970', 'specification': 'About', 'value': '\r\nOur premium natural guilt-free sunflower seeds are rich in vitamins and perfect for healthy snacking.'}]",Snacks & Savouries,0
2128185,,,61824,0,1,75,0,,50.22,75.0,60 GM,,2127417,35,12,61824,0,800009347,KOKA,Branded Foods,92,Noodles & Pasta,153,NOODLES & PASTA,910,Aglio Olio Pp 60 Gm,910,0,Aglio Olio Pp 60 Gm,"[{'_id': '93119', 'pic': 'uploads/product/213931.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231661', 'specification': 'Description', 'value': 'Aglio Olio Pp 60 Gm'}, {'_id': '1231662', 'specification': 'About', 'value': 'Gram for gram, KOKA Purple Wheat Noodles give you 3 times more antioxidants than red grapes. These antioxidants, known as Anthocyanins, come from purple grains and give the noodles its unique hue. But that’s not all – they’re also 100% steamed and baked, not fried — so they have less fat, and are more springy and firm to the bite. They come in flavours as exotic as they are exciting, guaranteed to please even the most discerning and health-conscious of noodle-lovers.'}]",NOODLES & PASTA,0
2117732,,,56225,0,1,60,0,,39.64,60.0,150 GM,,1004945,35,12,56225,0,800007053,ROASTY TASTY,Branded Foods,92,Veg Snacks,187,SAVOURIES,196,TASTY  MIXTURE,196,0,TASTY  MIXTURE,"[{'_id': '72628', 'pic': 'uploads/product/roasty_tasty_mixture_new.jpg', 'pic_thumb': ''}, {'_id': '79745', 'pic': 'uploads/product/roasty_tasty_mixture_new.jpg', 'pic_thumb': ''}, {'_id': '82927', 'pic': 'uploads/product/roasty_tasty_mixture_new.jpg', 'pic_thumb': ''}, {'_id': '86109', 'pic': 'uploads/product/roasty_tasty_mixture_new.jpg', 'pic_thumb': ''}, {'_id': '89291', 'pic': 'uploads/product/roasty_tasty_mixture_new.jpg', 'pic_thumb': ''}]",0,"[{'_id': '358615', 'specification': 'About', 'value': '0'}, {'_id': '1204042', 'specification': 'Description', 'value': 'TASTY  MIXTURE'}]",TASTY  MIXTURE,0
2274995,,,62885,0,1,85,0,,56.67,85.0,200 GM,,2273031,35,5,62885,0,800010408,ADUKALE,Branded Foods,92,Ready to eat & cook,174,READY TO COOK & EAT,911,ADUKALE CHUTNEY POWDER WITH JAGGERY 200G,911,0,ADUKALE CHUTNEY POWDER WITH JAGGERY 200G,"[{'_id': '97113', 'pic': 'uploads/product/214927.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1235879', 'specification': 'Description', 'value': 'ADUKALE CHUTNEY POWDER WITH JAGGERY 200G'}, {'_id': '1235880', 'specification': 'About', 'value': 'A dry chutney powder Ideal for using with Dosa, Idly, Upma, Curd Rice or mix it with Plain Rice and Ghee or Groundnut Oil.\r\nThis product has NO Preservatives, NO Additives,  NO Cholesterol and NO TransFats'}]",ADUKALE CHUTNEY POWDER WITH JAGGERY 200G,0
